0&Steins;Gate&https://cdn.myanimelist.net/images/anime/1935/127974.jpg
0&Code Geass: Hangyaku no Lelouch&
0&Yakusoku no Neverland&https://cdn.myanimelist.net/images/anime/1830/118780.jpg
0&Kiseijuu: Sei no Kakuritsu&https://cdn.myanimelist.net/images/anime/1584/109868.jpg
0&Cowboy Bebop&https://cdn.myanimelist.net/images/anime/1623/122582.jpg
0&Neon Genesis Evangelion&https://cdn.myanimelist.net/images/anime/1553/124400.jpg
0&Code Geass: Hangyaku no Lelouch R2&https://cdn.myanimelist.net/images/anime/1088/135089.jpg
0&Dr. Stone&https://cdn.myanimelist.net/images/anime/1896/107720.jpg
0&Psycho-Pass&https://cdn.myanimelist.net/images/anime/1469/136391.jpg
0&Darling in the FranXX&https://cdn.myanimelist.net/images/anime/1378/92875.jpg
0&Tengen Toppa Gurren Lagann&https://cdn.myanimelist.net/images/anime/1780/110055.jpg
0&Made in Abyss&https://cdn.myanimelist.net/images/anime/1785/103489.jpg
0&Deadman Wonderland&https://cdn.myanimelist.net/images/anime/9/75299.jpg
0&Guilty Crown&https://cdn.myanimelist.net/images/anime/1566/133912.jpg
0&Gintama&https://cdn.myanimelist.net/images/anime/1631/110791.jpg
0&Mahouka Koukou no Rettousei&https://cdn.myanimelist.net/images/anime/2/62707.jpg
0&Date A Live&https://cdn.myanimelist.net/images/anime/9/81856.jpg
0&Dr. Stone: Stone Wars&https://cdn.myanimelist.net/images/anime/1188/117317.jpg
0&Darker than Black: Kuro no Keiyakusha&https://cdn.myanimelist.net/images/anime/1562/106002.jpg
0&Plastic Memories&https://cdn.myanimelist.net/images/anime/4/72750.jpg
0&Black Bullet&https://cdn.myanimelist.net/images/anime/1292/94693.jpg
0&Suzumiya Haruhi no Yuuutsu&
0&Yakusoku no Neverland 2nd Season&https://cdn.myanimelist.net/images/anime/1663/110627.jpg
0&Neon Genesis Evangelion: The End of Evangelion&https://cdn.myanimelist.net/images/anime/1597/113123.jpg
