;title;link;image_link;duration;status;aired;episodes;type;source;genres;themes;demographic;producers;studios;licensors;voice_actors;staffs;score;ranked;rating;favorites;popularity;members;platforms;synopsis;synonyms;japanese
10;Adachi to Shimamura;https://myanimelist.net/anime/39790/Adachi_to_Shimamura;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230313192021_20230315_ec-kimetsu-world-tour.jpg;24 min. per ep.;Finished Airing;Oct 9, 2020 to Dec 25, 2020;12;TV;Light novel;['Girls Love', 'Romance'];NOT_EXIST;NOT_EXIST;['Pony Canyon', 'Kadokawa'];Tezuka Productions;Funimation;['Kitou, Akari', 'Itou, Miku', 'Ueda, Reina', 'Saeki, Iori', 'Numakura, Manami', 'Itou, Shizuka', 'Hino, Mari', 'Kayano, Ai'];[{'name': 'Oowada, Tomoyuki', 'role': 'Producer'}, {'name': 'Tanaka, Junichirou', 'role': 'Producer'}, {'name': 'Udagawa, Sumio', 'role': 'Producer'}, {'name': 'Toshima, Keisuke', 'role': 'Assistant Producer'}];7.10;#3624;PG-13 - Teens 13 or older;1,421;#1224;176,680;['Crunchyroll', 'Funimation'];Somewhere in the school at noon, one might hear the sound of two girls playing table tennis together as they wait for time to pass by.  As if by fate, two students—Sakura Adachi and Hougetsu Shimamura—stumble upon each other on the second floor of the school gymnasium. As they gradually foster a budding friendship, their feelings for one another only become more ambiguous. Growing closer by the day, the two must learn to navigate their contrasting personalities as well as determine the depth of their affection for each other.  The nature of this relationship gradually shifts when one of them starts to develop feelings beyond the boundaries of a platonic relationship. Even so, Adachi and Shimamura must realize if forming a bond stronger than friendship will bring them closer or tear them apart.  [Written by MAL Rewrite];Adashima;安達としまむら
11;Maria†Holic;https://myanimelist.net/anime/5030/Maria%E2%80%A0Holic;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230404_20230329_readmanga_1.png;24 min. per ep.;Finished Airing;Jan 4, 2009 to Mar 22, 2009;12;TV;Manga;['Comedy', 'Girls Love'];['Crossdressing', 'Parody', 'School'];NOT_EXIST;['Frontier Works', 'Genco', 'Media Factory', 'AT-X', 'Omnibus Japan'];Shaft;Sentai Filmworks;['Kobayashi, Yuu', 'Inoue, Marina', 'Sanada, Asami', 'Sawashiro, Miyuki', 'Sugita, Tomokazu', 'Hirano, Aya', 'Matsuki, Miyu', 'Gotou, Saori', 'Kaida, Yuuko', 'Kanda, Akemi'];[{'name': 'Kubota, Mitsutoshi', 'role': 'Producer'}, {'name': 'Oosawa, Nobuhiro', 'role': 'Producer'}, {'name': 'Ooshima, Miku', 'role': 'Assistant Producer, Script'}, {'name': 'Shinbou, Akiyuki', 'role': 'Director'}];7.01;#4035;PG-13 - Teens 13 or older;506;#1259;171,867;['HIDIVE'];"In search of true love, Kanako Miyamae transfers to Ame no Kisaki Catholic school, inspired by how her parents fell in love with each other there. There is just one difference, though: because men make Kanako break into hives, she has actually come to the all-girls school to find a partner of the same sex.  When she meets the beautiful Mariya Shidou, Kanako believes she has found that special someone; however, there's more to Mariya than meets the eye—it turns out that Kanako's first love is actually a cross-dressing boy. Mariya threatens to expose Kanako's impure intentions unless she keeps his real gender a secret, and to make things worse, he also replaces her original roommate so that he can now keep a close eye on her.  Maria†Holic follows Kanako as she looks for love in all the wrong places and searches for the girl of her dreams—that is, if she can survive being Mariya's roommate!  [Written by MAL Rewrite]";Maria+Holic, MariaHolic;まりあ†ほりっく
12;Netsuzou TRap;https://myanimelist.net/anime/34383/Netsuzou_TRap;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230531_20230329_readmanga_2.png;9 min. per ep.;Finished Airing;Jul 5, 2017 to Sep 20, 2017;12;TV;Manga;['Drama', 'Girls Love', 'Romance'];NOT_EXIST;NOT_EXIST;['DMM.com', 'Ichijinsha', 'Cloud22'];Creators in Pack;None found, add some;['Igarashi, Hiromi', 'Kakuma, Ai', 'Ono, Daisuke', 'Oosaka, Ryouta', 'Kasahara, Akira', 'Yamaguchi, Shouhei'];[{'name': 'Jinguuji, Takashi', 'role': 'Assistant Producer'}, {'name': 'Hirasawa, Hisayoshi', 'role': 'Director, Sound Director'}, {'name': 'Shibata, Takumi', 'role': 'Episode Director, Storyboard'}, {'name': 'Toujou, Haruka', 'role': 'Theme Song Performance'}];5.34;#12309;R+ - Mild Nudity;299;#1376;153,605;['Crunchyroll'];"High school students Yuma Okazaki and Hotaru Mizushina are childhood friends. With their respective boyfriends, Takeda and Fujiwara, their lives couldn't be more perfect. From playing in school to going on group dates, it seems nothing can break their bond.  However, during one such group date, Hotaru makes an unexpected move. While Takeda and Fujiwara are distracted, she begins stroking Yuma's thighs. Taken aback by this peculiar action, Yuma awkwardly retreats to the toilets, followed shortly by her aggressor. Now in private, Hotaru forces the innocent Yuma into a locked cubicle and whispers into her ear: ""You'll be more nervous with a boy; I'll help you practice.""  [Written by MAL Rewrite]";NOT_EXIST;捏造トラップ―NTR―
13;Konohana Kitan;https://myanimelist.net/anime/35241/Konohana_Kitan;https://cdn.myanimelist.net/resources/mxj_panel/2022/20221116_paralive_club_event.png;23 min. per ep.;Finished Airing;Oct 4, 2017 to Dec 20, 2017;12;TV;Manga;['Fantasy', 'Girls Love', 'Slice of Life'];['Anthropomorphic', 'CGDCT', 'Iyashikei', 'Mythology', 'Workplace'];Seinen;['Genco', 'Lantis', 'AT-X', 'GAGA', 'Memory-Tech', 'Studio Mausu', 'DeNA', 'Kadokawa', 'Melonbooks'];Lerche;Funimation;['Oono, Yuuko', 'Hata, Sawako', 'Kubota, Risa', 'Kakuma, Ai', 'Numakura, Manami', 'Suwa, Ayaka', 'Ohara, Sayaka', 'Watanabe, Akeno', 'Ogata, Megumi', 'Mochizuki, Rei'];[{'name': 'Naya, Ryousuke', 'role': 'Producer'}, {'name': 'Iizuka, Aya', 'role': 'Producer'}, {'name': 'Kawamoto, Sachi', 'role': 'Producer'}, {'name': 'Kanbe, Muneyuki', 'role': 'Producer'}];7.50;#1740;PG-13 - Teens 13 or older;649;#1416;147,099;['Crunchyroll', 'Funimation'];In a bustling village of spirits, Yuzu, a cheerful fox girl, starts her first job as an attendant at the traditional hot springs inn Konohanatei. Though Yuzu has no experience working at such a high-class establishment, Kiri, the affable and reliable head attendant, immediately puts her to work learning the basics.  While Yuzu's eagerness initially proves to be more of a hindrance than a blessing, her playful nature brings a unique charm to the inn, as both customers and her fellow workers quickly warm up to her clumsy yet well-meaning mistakes. Under the guidance of the other foxes—the rigid Satsuki, the carefree Natsume, the critical Ren, and the quiet Sakura—Yuzu steadily learns the trade of an inn attendant while learning to love the magical world surrounding her.  Konohana Kitan presents the heartwarming tale of a simple fox girl forging bonds with others and finding a home amidst the mysterious, beautiful world of spirits.  [Written by MAL Rewrite];NOT_EXIST;このはな綺譚
14;Strawberry Panic;https://myanimelist.net/anime/855/Strawberry_Panic;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;24 min. per ep.;Finished Airing;Apr 4, 2006 to Sep 26, 2006;26;TV;Other;['Drama', 'Girls Love', 'Romance'];NOT_EXIST;NOT_EXIST;['Lantis', 'Dwango'];Madhouse;Media Blasters;['Nabatame, Hitomi', 'Nakahara, Mai', 'Shimizu, Ai', 'Nakajima, Saki', 'Kuwatani, Natsuko', 'Kaida, Yuuko', 'Matsuki, Miyu', 'Noda, Junko', 'Fukui, Yukari', 'Iwamura, Kotomi'];[{'name': 'Watanabe, Kazuya', 'role': 'Producer'}, {'name': 'Maruyama, Hajime', 'role': 'Producer'}, {'name': 'Sakoi, Masayuki', 'role': 'Director, Episode Director, Storyboard'}, {'name': 'Ootani, Hajime', 'role': 'Episode Director, Key Animation'}];7.28;#2684;PG-13 - Teens 13 or older;1,787;#1494;137,273;['Crunchyroll'];"Nagisa Aoi begins her new school life as a transfer student at St. Miator’s Girls Academy, one of three prestigious all-girls institutions atop Astraea Hill. Getting lost on her first day, Nagisa encounters a mysterious student whose elegance and charm is so bewitching, she ends up in the infirmary.  There to greet her when she awakens is Tamao Suzumi, her roommate, who enthusiastically introduces Nagisa to the daily life and social structure on campus. Most notably, Tamao informs her of the existence of an exceptional student representative among all three schools—the Etoile, or ""star."" Eager to meet this person, Nagisa learns that the ethereal beauty she met earlier, Shizuma Hanazono, is the one and only Etoile herself! Not only that, Shizuma seems openly interested in Nagisa! Her interactions with Shizuma naturally make her a hot topic on campus; yet despite being so captivated, Nagisa can’t help but wonder if something is off.  Strawberry Panic! follows the everyday routines of Nagisa, Shizuma, and her friends at St. Miator’s, St. Spica, and St. Lulim as they navigate through the challenge of relationships while confronting hidden feelings, lingering regrets, and new possibilities.  [Written by MAL Rewrite]";NOT_EXIST;ストロベリー・パニック
15;Tensei Oujo to Tensai Reijou no Mahou Kakumei;https://myanimelist.net/anime/52736/Tensei_Oujo_to_Tensai_Reijou_no_Mahou_Kakumei;https://cdn.myanimelist.net/resources/mxj_panel/2022/20221116_paralive_club_event.png;23 min. per ep.;Finished Airing;Jan 4, 2023 to Mar 22, 2023;12;TV;Light novel;['Fantasy', 'Girls Love'];['Isekai', 'Reincarnation'];NOT_EXIST;['AT-X', 'Kansai Telecasting', 'Kadokawa', 'Bit grooove promotion', 'CTW', 'TVA advance'];Diomedéa;None found, add some;['Senbongi, Sayaka', 'Iwami, Manaka', 'Sakata, Shougo', 'Sasahara, Yuu', 'Kakuma, Ai', 'Youmiya, Hina', 'Kugimiya, Rie', 'Tsuboi, Tomohiro', 'Hamada, Kenji', 'Kojima, Sachiko'];[{'name': 'Kawamoto, Sachi', 'role': 'Producer'}, {'name': 'Nishimae, Shuka', 'role': 'Producer'}, {'name': 'Matsumura, Nao', 'role': 'Producer'}, {'name': 'Amano, Shouta', 'role': 'Producer'}];7.58;#1448;PG-13 - Teens 13 or older;1,095;#1514;134,757;['Crunchyroll', 'Bahamut Anime Crazy', '', '', '', '', '', '', ''];"Princess Anisphia ""Anis"" Wynn Palletia has always dreamed of flying through the sky, even though the people of her kingdom consider it a silly ambition. Also at odds with her goal is the fact that Anis is incapable of using magic despite her noble status. Refusing to give up so easily, she renounces her right to the throne, and focuses on developing ""magicology"" by combining various resources with knowledge from her previous life on Earth.  Due to Anis' nature, responsibility for the kingdom's future is passed onto her younger brother, Algard. Pushed into a political marriage with Euphyllia Magenta, a girl he hardly knows, Algard rebels by spending more time with a commoner girl than his fiancée. After Euphyllia tries to intervene, Algard publicly calls off their marriage and denounces his ex-fiancée as a bully.  After crashing into the banquet where Algard makes the announcement, Anis rescues Euphyllia on the flying broom she is testing. She decides to make Euphyllia her assistant, which the other girl reluctantly agrees to. Although their partnership appears random at first, Anis has an ulterior motive for wanting Euphyllia's company.  [Written by MAL Rewrite]";Tenten Kakumei, MagiRevo;転生王女と天才令嬢の魔法革命
16;Valkyrie Drive: Mermaid;https://myanimelist.net/anime/30385/Valkyrie_Drive__Mermaid;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;24 min. per ep.;Finished Airing;Oct 10, 2015 to Dec 26, 2015;12;TV;Original;['Action', 'Fantasy', 'Girls Love', 'Ecchi'];NOT_EXIST;NOT_EXIST;['Genco'];Arms;Funimation;['Iguchi, Yuka', 'Izawa, Mikako', 'Asakura, Azumi', 'Kubo, Yurika', 'Oonishi, Saori', 'Harada, Hitomi', 'Yoshino, Yuna', 'Seto, Asami', 'Inoue, Kikuko', 'Tazawa, Masumi'];[{'name': 'Tanaka, Shou', 'role': 'Producer'}, {'name': 'Hatakeyama, Takurou', 'role': 'Producer'}, {'name': 'Isogai, Noritomo', 'role': 'Producer'}, {'name': 'Kaneko, Hiraku', 'role': 'Director, Character Design'}];6.05;#9272;R+ - Mild Nudity;424;#1515;134,780;['Funimation'];"Naïve 16-year-old Mamori Tokonome is accustomed to being teased at school for having an unfortunate surname that can also be read as ""virgin."" However, young Mamori will soon have to get used to being teased in other ways...  Kidnapped during gym class, Mamori wakes up only to find herself stranded and under attack on the exotic island of Mermaid. Luckily, enigmatic fellow castaway Mirei Shikishima knows exactly how to take the lead—through a passionate kiss, Mirei unleashes Mamori's Exter transformation abilities, turning the innocent red-head into a battle-ready cutlass through the power of arousal.  The duo will need to tap into that power as Mermaid Island is full of potential friends and foes: Charlotte, the sadistic Liberator of an Exter harem; the gluttonous and crafty Meifon; the mysterious but charismatic Akira Hiiragi; and the erotic biker duo Lady Lady. Mamori and Mirei's powerful and intimate embrace is the only way for the pair to ensure their survival on this scandalous island.  [Written by MAL Rewrite]";NOT_EXIST;ヴァルキリードライヴ　マーメイド
17;Yuru Yuri San☆Hai!;https://myanimelist.net/anime/30279/Yuru_Yuri_San%E2%98%86Hai;https://cdn.myanimelist.net/resources/mxj_panel/2022/20221116_paralive_club_event.png;23 min. per ep.;Finished Airing;Oct 6, 2015 to Dec 22, 2015;12;TV;Manga;['Comedy', 'Girls Love'];['CGDCT', 'Gag Humor', 'School'];NOT_EXIST;['Sotsu', 'Pony Canyon'];TYO Animations;None found, add some;['Ootsubo, Yuka', 'Mikami, Shiori', 'Tsuda, Minami', 'Ookubo, Rumi', 'Fujita, Saki', 'Katou, Emiri', 'Toyosaki, Aki', 'Mimori, Suzuko', 'Gotou, Saori', 'Horie, Yui'];[{'name': 'Hata, Hiroyuki', 'role': 'Director, Script, Series Composition'}, {'name': 'Hiramaki, Daisuke', 'role': 'Episode Director, Storyboard, Key Animation'}, {'name': 'Shibata, Akihisa', 'role': 'Episode Director, Storyboard'}, {'name': 'Asano, Katsuya', 'role': 'Episode Director, Storyboard, Animation Director'}];7.92;#693;PG-13 - Teens 13 or older;682;#1670;119,771;['Crunchyroll'];The members of the Amusement Club are back with more of Kyouko Toshinou's antics, Chinatsu Yoshikawa's schemes, Yui Funami's retorts, and Akari Akaza's small social presence as they strive to make each day as fun as the last! Whether the activity is an arm wrestling contest or making pancakes together, the group of entertainment-seekers are sure to give it their all.  The club members are often joined by their friends in the Student Council, who know how to have a good time as well. While it can get a little chaotic when all eight girls get together, it sure doesn't stop them from meeting up and having fun!  [Written by MAL Rewrite];Yuru Yuri 3rd Season, Yuru Yuri Third Season, Yuru Yuri-san High!: YuruYuri S3;ゆるゆり さん☆ハイ！
18;Uchi no Maid ga Uzasugiru!;https://myanimelist.net/anime/37722/Uchi_no_Maid_ga_Uzasugiru;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230531_20230329_readmanga_2.png;23 min. per ep.;Finished Airing;Oct 5, 2018 to Dec 21, 2018;12;TV;Manga;['Comedy', 'Girls Love'];NOT_EXIST;NOT_EXIST;['AT-X', 'Sony Music Communications', 'Futabasha', 'Kadokawa Media House', 'NTT Plala', 'Kadokawa'];Doga Kobo;None found, add some;['Shiraishi, Haruka', 'Numakura, Manami', 'Ichimichi, Mao', 'Izawa, Shiori', 'Harada, Sayaka', 'Katou, Masayuki', 'Wakabayashi, Yuu', 'Mano, Ayumi', 'Wakabayashi, Yuu', 'Satou, Nanami'];[{'name': 'Isogai, Noritomo', 'role': 'Producer'}, {'name': 'Hashirayama, Taisuke', 'role': 'Producer'}, {'name': 'Oota, Masahiko', 'role': 'Director, Episode Director, Storyboard'}, {'name': 'Ebina, Yasunori', 'role': 'Sound Director'}];6.89;#4585;PG-13 - Teens 13 or older;181;#1733;114,405;['Crunchyroll'];Having lost her mother at a young age, Misha Takanashi, a second grader who is Russian now lives with her Japanese step-father. Tsubame Kamoi, formerly a Japan Air Self-Defense Force, JASDF officer, comes to the Takanashi household as a housekeeper. This is a home comedy where Kamoi, a hardcore lolicon, attempts to get near Misha as she tries to fight against her.;NOT_EXIST;うちのメイドがウザすぎる！
19;Mai-HiME;https://myanimelist.net/anime/98/Mai-HiME;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230313192021_20230315_ec-kimetsu-world-tour.jpg;23 min. per ep.;Finished Airing;Oct 1, 2004 to Apr 1, 2005;26;TV;Original;['Action', 'Fantasy', 'Girls Love'];['Mahou Shoujo', 'School'];NOT_EXIST;['Bandai Visual', 'TV Tokyo Music', 'Studio Zain'];Sunrise;Funimation, Bandai Entertainment;['Chiba, Saeko', 'Nakahara, Mai', 'Shimizu, Ai', 'Shindo, Naomi', 'Nanri, Yuuka', 'Tamura, Yukari', 'Kobayashi, Sanae', 'Yuzuki, Ryouka', 'Ishida, Akira', 'Seki, Tomokazu'];[{'name': 'Taniguchi, Gorou', 'role': 'Producer'}, {'name': 'Nagai, Tatsuyuki', 'role': 'Director, Episode Director, Storyboard'}, {'name': 'Obara, Masakazu', 'role': 'Director, Storyboard'}, {'name': 'Mima, Masafumi', 'role': 'Sound Director'}];7.42;#2022;PG-13 - Teens 13 or older;1,148;#1754;112,480;['Crunchyroll', 'Funimation'];"Thirteen girls, each with the ability to materialize ""Elements"" and summon metallic guardians called ""Childs"" have been brought to Fuuka Academy to battle mysterious creatures called Orphans. Each with a different personality and background, they must decide who they truly care about and why they fight.";My Princess;舞-HiME
20;Asagao to Kase-san.;https://myanimelist.net/anime/36214/Asagao_to_Kase-san;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;58 min.;Finished Airing;Jun 9, 2018;1;OVA;Manga;['Girls Love', 'Romance'];NOT_EXIST;Shoujo;['Sotsu'];Zexcs;Sentai Filmworks;['Sakura, Ayane', 'Takahashi, Minami', 'Kido, Ibuki'];[{'name': 'Satou, Takuya', 'role': 'Director, Sound Director, Script, Storyboard, Planning'}, {'name': 'Sayama, Kiyoko', 'role': 'Storyboard'}, {'name': 'Sakura, Ayane', 'role': 'Theme Song Performance'}, {'name': 'Takahashi, Minami', 'role': 'Theme Song Performance'}];7.72;#1103;PG-13 - Teens 13 or older;1,082;#1842;105,145;[];Yui Yamada, a high school girl with a fondness for plants and gardening, starts dating Tomoka Kase, the ace of her school's track team. Yui is shy, girly, and has never been in a relationship. On the other hand, Tomoka is vivacious, tomboyish, and popular among her friends. Despite being different in so many ways, they try to understand and support each other while experiencing the rush of exhilaration that accompanies the magic of first love.  Asagao to Kase-san is a heartwarming tale of two girls dealing with their ever-increasing feelings for each other along with other concerns that plague the hearts of maidens in love.  [Written by MAL Rewrite];Morning Glory and Kase-san;あさがおと加瀬さん。
21;Yuri Kuma Arashi;https://myanimelist.net/anime/26165/Yuri_Kuma_Arashi;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230531_20230329_readmanga_2.png;24 min. per ep.;Finished Airing;Jan 6, 2015 to Mar 31, 2015;12;TV;Original;['Drama', 'Fantasy', 'Girls Love'];['Psychological', 'School'];NOT_EXIST;['Frontier Works', 'Media Factory', 'Mainichi Broadcasting System', 'Movic', 'Gentosha Comics'];SILVER LINK.;Funimation;['Ikuta, Yoshiko', 'Arakawa, Miho', 'Yamane, Nozomi', 'Suwabe, Junichi', 'Yuuki, Aoi', 'Inoue, Kikuko', 'Saiga, Mitsuki', 'Kugimiya, Rie', 'Ogura, Yui', 'Hikasa, Youko'];[{'name': 'Okamoto, Mari', 'role': 'Producer'}, {'name': 'Maeda, Toshihiro', 'role': 'Producer'}, {'name': 'Kaneko, Hayato', 'role': 'Producer, Planning'}, {'name': 'Ikuhara, Kunihiko', 'role': 'Director, Sound Director, Script, Storyboard, Series Composition'}];7.05;#3857;R - 17+ (violence & profanity);725;#1923;98,452;['Funimation'];"In the past, humanoid bears coexisted with humans. However, a meteor shower that fell onto Earth had a strange effect on bears throughout the world: they suddenly became violent and hungry for human flesh, spurring an endless cycle of bloodshed in which bear ate man and man shot bear, forgetting the lively relationship they once had. The ""Wall of Severance"" was thus built, separating the two civilizations and keeping peace.  Kureha Tsubaki and Sumika Izumino are two lovers attending Arashigaoka Academy, who, upon the arrival of two bears that have sneaked through the Wall of Severance and infiltrated the academy, find their relationship under a grave threat. The hungering yet affectionate bears, Ginko Yurishiro and Lulu Yurigasaki, seem to see the bear-hating Kureha as more than just another meal, and in getting closer to her, trigger an unraveling of secrets that Kureha may not be able to bear.  When their relationships provoke the Invisible Storm, a group that keeps order within the ideological school, the girls must stand on trial with their love, embarking on a journey of self-discovery en route to attaining true love's ""promised kiss.""  [Written by MAL Rewrite]";Yuri Bear Storm, Love Bullet: Yurikuma Arashi;ユリ熊嵐
22;Hidan no Aria AA;https://myanimelist.net/anime/28883/Hidan_no_Aria_AA;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230531_20230329_readmanga_2.png;23 min. per ep.;Finished Airing;Oct 6, 2015 to Dec 22, 2015;12;TV;Manga;['Action', 'Girls Love'];NOT_EXIST;NOT_EXIST;['flying DOG', 'Fujishouji'];Doga Kobo;Funimation;['Kugimiya, Rie', 'Sakura, Ayane', 'Ishihara, Kaori', 'Majima, Junji', 'Ise, Mariya', 'Takahashi, Mikako', 'Kayano, Ai', 'Bridcutt, Sarah Emi', 'Imamura, Ayaka', 'Ichimichi, Mao'];[{'name': 'WEST GROUND', 'role': 'Producer, Theme Song Composition, Theme Song Arrangement'}, {'name': 'Isogai, Noritomo', 'role': 'Producer'}, {'name': 'Kawabata, Takashi', 'role': 'Director'}, {'name': 'Enomoto, Takahiro', 'role': 'Sound Director'}];6.21;#8375;PG-13 - Teens 13 or older;96;#1925;98,441;['Crunchyroll'];Akari Mamiya, a first-year student from Tokyo Butei High, idolizes the S-rank Butei Aria Holmes Kanzaki and wishes to follow in her footsteps. Despite only being an inept E-rank Butei, Akari's resolve to improve remains strong. After the idea of having an Amica contract (a senior-student mentorship program) with Aria is brought up, Akari submits a request form attempting to establish said contract. Her classmates and friends do not expect Aria to accept Akari's request, mainly because of the girl's strict selection process, but to everyone's surprise, Aria gives Akari a chance through a test, which Akari miraculously passes! However, Aria will not officially make Akari her Amica until Akari meets her standards.  Training under Aria will be no easy feat, as she has to concurrently manage her relationships with her friends. Will Akari have what it takes to walk down the same path as her idol?  [Written by MAL Rewrite];Hidan no Aria Double A;緋弾のアリアAA（ダブルエー）
23;Aoi Hana;https://myanimelist.net/anime/6164/Aoi_Hana;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230404_20230329_readmanga_1.png;22 min. per ep.;Finished Airing;Jul 2, 2009 to Sep 10, 2009;11;TV;Manga;['Drama', 'Girls Love', 'Romance'];NOT_EXIST;NOT_EXIST;['Fuji TV', 'Fujipacific Music'];J.C.Staff;Nozomi Entertainment;['Takabe, Ai', 'Gibu, Yuuko', 'Ishimatsu, Chiemi', 'Horie, Yui', 'Kobayashi, Mina', 'Hanazawa, Kana', 'Kawada, Shinji', 'Nakahara, Mai', 'Toyosaki, Aki', 'Ono, Fuyuka'];[{'name': 'Yamamoto, Kouji', 'role': 'Producer'}, {'name': 'Matsukura, Yuuji', 'role': 'Producer'}, {'name': 'Kasai, Kenichi', 'role': 'Director, Episode Director, Storyboard'}, {'name': 'Aketagawa, Jin', 'role': 'Sound Director'}];7.11;#3561;PG-13 - Teens 13 or older;392;#1952;96,286;['Crunchyroll', 'Funimation'];Shy and soft-spoken Fumi Manjoume and upfront and caring Akira Okudaira were best friends in elementary school, but this changed when Fumi and her family moved away. Years later, Fumi moves back to her hometown after being accepted at Matsuoka Girls’ High School. She finally reunites with Akira, who is going to attend Fujigatani Girls’ Academy. Despite their reunion, their relationship isn't the same as it was years ago.  As soon as Fumi starts attending school, popular senior Yasuko Sugimoto takes notice of her and flatters her more than any other underclassmen. After running to Akira for help so many times before, Fumi must figure out who she is as a person instead of standing in someone else’s shadow. However, that doesn’t stop Akira from wanting her friendship with Fumi to be as it once was. Will the girls be able to conquer the high school stage of growing up before it pulls them apart?  [Written by MAL Rewrite];Aoihana, Blue Flower;青い花
24;Mikagura Gakuen Kumikyoku (TV);https://myanimelist.net/anime/28817/Mikagura_Gakuen_Kumikyoku_TV;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230404_20230329_readmanga_1.png;24 min. per ep.;Finished Airing;Apr 7, 2015 to Jun 23, 2015;12;TV;Mixed media;['Action', 'Comedy', 'Girls Love'];['School', 'Visual Arts'];NOT_EXIST;['Media Factory', 'Movic', 'AT-X', 'Showgate'];Doga Kobo;Funimation;['Kimura, Juri', 'Hosoya, Yoshimasa', 'Oonishi, Saori', 'Hanae, Natsuki', 'Ozawa, Ari', 'Matsuoka, Yoshitsugu', 'Furukawa, Makoto', 'Suwa, Ayaka', 'Kakuma, Ai', 'Shimazaki, Nobunaga'];[{'name': 'Tanaka, Shou', 'role': 'Producer'}, {'name': 'Iwasaki, Tarou', 'role': 'Director'}, {'name': 'Aketagawa, Jin', 'role': 'Sound Director'}, {'name': 'Ezoe, Hitomi', 'role': 'Episode Director, Storyboard'}];6.68;#5623;PG-13 - Teens 13 or older;173;#2079;87,003;['Crunchyroll', 'Funimation'];To be around cute girls wearing cute clothing is all Eruna Ichinomiya desires. Since Mikagura High School happens to have the cutest uniforms around, she decides to enroll in this prestigious high school known for its cultural clubs.  However, she does not realize that joining a club is mandatory, and representatives from each club must battle for a ranking. Based on these rankings, club members are awarded housing and food. Chasing after Seisa Mikagura, the most beautiful girl in school, Eruna joins the going-home club but finds herself thrust into fighting the next club battle. With the other club representatives wielding unique powers, the competition is sure to be fierce!  Based on the popular song series, Mikagura Gakuen Kumikyoku follows Eruna as she explores the various clubs in school and assists the members with their troubled lives, all of whom are also vying for the top spot in school.  [Written by MAL Rewrite];NOT_EXIST;ミカグラ学園組曲
25;Inugami-san to Nekoyama-san;https://myanimelist.net/anime/22123/Inugami-san_to_Nekoyama-san;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230404_20230329_readmanga_1.png;3 min. per ep.;Finished Airing;Apr 11, 2014 to Jun 27, 2014;12;TV;4-koma manga;['Comedy', 'Girls Love'];NOT_EXIST;NOT_EXIST;['DAX Production', 'Dream Creation'];Seven;None found, add some;['Touyama, Nao', 'Uesaka, Sumire', 'Ootsubo, Yuka', 'Horino, Sayaka', 'Harada, Hitomi', 'Fujimoto, Aoi', 'Yamazaki, Erii', 'Toujou, Sayako', 'Suzuki, Misaki', 'Nagahiro, Shoko'];[{'name': 'Nagai, Shinpei', 'role': 'Director'}, {'name': 'Oomuro, Masakatsu', 'role': 'Sound Director'}, {'name': 'Ogawa, Yuuki', 'role': 'Episode Director, Storyboard'}, {'name': 'Kitamura, Junichi', 'role': 'Episode Director, Storyboard, Animation Director'}];6.53;#6520;PG-13 - Teens 13 or older;112;#2251;76,254;['Crunchyroll'];"Yachiyo Inugami, a cat-loving extrovert, and Suzu Nekoyama, a dog-loving introvert, are unexpectedly cast into a relationship on a day like any other. The pair find themselves drawn together through an inexplicable attraction of their opposite personalities. As they quickly begin to understand one another, Inugami's hardened resolve to gain Nekoyama's favor only leads to frenzied responses. Soon after their momentous union, the two begin to spend more time with one another, growing closer all the while.  Their combined antics gain the attention of the mousy Mikine Nezu, a classmate of Inugami, and soon they join the ""biology"" club. There, they meet Ushikawa Ukiji, a passive, cow-like upperclassmen. Nezu and Nekoyama soon begin to build upon their relationship and a game of cat and mouse soon begins.  Wild, explosive, and vibrant, Inugami-san to Nekoyama-san tells the comedic tale of two high school girls and their less-than-normal relationship.  [Written by MAL Rewrite]";NOT_EXIST;犬神さんと猫山さん
