;title;link;image_link;duration;status;aired;episodes;type;source;genres;themes;demographic;producers;studios;licensors;voice_actors;staffs;score;ranked;rating;favorites;popularity;members;platforms;synopsis;synonyms;japanese
48;Fukubiki! Triangle: Futaba wa Atafuta ♥;https://myanimelist.net/anime/29573/Fukubiki_Triangle__Futaba_wa_Atafuta_%E2%99%A5;https://cdn.myanimelist.net/resources/mxj_panel/2022/20221116_paralive_club_event.png;29 min.;Finished Airing;Mar 27, 2015;1;OVA;Visual novel;NOT_EXIST;NOT_EXIST;NOT_EXIST;['None found', 'add some'];PoRO;None found, add some;[];[{'name': 'Blue Gale', 'role': 'Original Creator'}, {'name': 'Kinohara, Hikaru', 'role': 'Character Design'}, {'name': 'Haganemaru', 'role': 'Original Character Design'}];6.54;N/A;Rx - Hentai;21;#6368;8,492;[];Futaba Shinonome is in love with her older sister's boyfriend, Ushio Irifune. However, he always rejects her seductive advances. To pressure him into making love with her, she makes him drink a glass of water mixed with an aphrodisiac. Consequently, Ushio's inner sexual desires awaken, much to Futaba's delight. But, things do not go according to her expectations...  [Written by MAL Rewrite];NOT_EXIST;ふくびき！トライアングル～双葉はあたふた～❤～
49;Rape! Rape! Rape!;https://myanimelist.net/anime/5316/Rape_Rape_Rape;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;27 min. per ep.;Finished Airing;Oct 17, 2008 to Jul 10, 2009;3;OVA;Visual novel;NOT_EXIST;NOT_EXIST;NOT_EXIST;['Valkyria'];Anime Antenna Iinkai;None found, add some;['Kasuga, An', 'Inoue, Miyu', 'Kobayashi, Maki', 'Nishizawa, Hiroka', 'Ichimura, Oma'];[{'name': 'Valkyria', 'role': 'Original Creator'}, {'name': 'Mikiwo, Fujiwara', 'role': 'Animation Director, Character Design'}];5.86;N/A;Rx - Hentai;35;#6376;8,475;[];Based off the eroge by Valkyria.  Your childhood friend, girl who you have feelings for, elder sister, mom, police officer, nurse, twin sisters, class president, pregnant woman, bad girl, bride, camera nerd, homeless woman, a member of rhythmic gymnastics club, female teacher, blind girl........! Rape them all! It is your mission!!!  (Source: VNDB);NOT_EXIST;レイプ！レイプ！レイプ！
50;Ai Shimai 2: Futari no Kajitsu;https://myanimelist.net/anime/1635/Ai_Shimai_2__Futari_no_Kajitsu;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;32 min. per ep.;Finished Airing;Feb 28, 2003 to May 23, 2003;2;OVA;Visual novel;NOT_EXIST;NOT_EXIST;NOT_EXIST;['Pink Pineapple', 'Toshiba Entertainment'];Actas;Media Blasters;[];[{'name': 'Momoi, Osamu', 'role': 'Script'}, {'name': 'Agematsu, Noriyasu', 'role': 'Theme Song Lyrics, Theme Song Composition, Theme Song Arrangement'}, {'name': 'Satou, Hiromi', 'role': 'Theme Song Performance'}, {'name': 'ELF Corporation', 'role': 'Original Creator'}];6.47;N/A;Rx - Hentai;17;#6380;8,461;[];Rumi and Tomoko's father has returned, but he seems to have developed an uncontrollable urge for Tomoko, after seeing her all grown up. He tries to fight off his urges, and Takedo, in order to keep the family together.  (Source: ANN);NOT_EXIST;愛姉妹2 ～二人の果実～
51;Iinari! Saimin Kanojo;https://myanimelist.net/anime/24273/Iinari_Saimin_Kanojo;https://cdn.myanimelist.net/resources/mxj_panel/2022/20221116_paralive_club_event.png;15 min. per ep.;Finished Airing;Feb 10, 2015 to May 1, 2015;2;OVA;Visual novel;NOT_EXIST;NOT_EXIST;NOT_EXIST;['Mary Jane'];New Generation;None found, add some;['Suzuya, Maya', 'Yatsuhashi, Kinako'];[{'name': 'Kinomoto, Natsumi', 'role': 'Director'}, {'name': 'Sadayama, Yanaha', 'role': 'Storyboard'}, {'name': 'Nakamori, Koutarou', 'role': 'Key Animation, Animation Director, Character Design'}, {'name': 'Soft Circle Courreges', 'role': 'Original Creator'}];6.32;N/A;Rx - Hentai;20;#6385;8,456;[];Based on an adult PC game by Courreges Ace.  Takuma has a crush on Megumi, but is unable to confess or date her. When browsing on his phone, he comes across a hypnosis program and decides to try it. Could this be the thing to bring him closer to Megumi? Perhaps it will make her simply obey, which could be a lot of fun too...;Compliant! Hypnotic Girlfriend;いいなり! 催眠彼女
52;Injuu Gakuen La Blue Girl;https://myanimelist.net/anime/1272/Injuu_Gakuen_La_Blue_Girl;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230313192021_20230315_ec-kimetsu-world-tour.jpg;45 min. per ep.;Finished Airing;Jun 26, 1992 to Sep 10, 1993;6;OVA;Manga;NOT_EXIST;NOT_EXIST;NOT_EXIST;['Daiei'];Studio Kikan;Central Park Media, Critical Mass Video;['Minami, Omi', 'Yamaguchi, Kappei', 'Andou, Arisa', 'Yamaguchi, Ken'];[{'name': 'Maeda, Toshio', 'role': 'Original Creator'}, {'name': 'Rinshin', 'role': 'Character Design'}, {'name': 'Ooshiro, Tsutomu', 'role': 'Key Animation'}];6.22;N/A;Rx - Hentai;30;#6387;8,445;[];"Over the course of many years, a blood feud has raged between the Miroku and Suzuka ninja clans. During this time period, the Miroku have been the harbingers and guardians of a terrifying power—control over a group of sex demons known as the Shikima. This power lies in the form of a magical, light-emanating compact which was given to the Miroku clan. Anyone who bathes in the compact's light will be held victim to the Shikima's perverted assaults.  Miko Mido is the latest descendent in the line of Miroku and is trying to juggle her life as a high school student with her training in ""sexcraft"" ninjutsu. Her grandmother serves as the guardian of the Miroku's compact. But a planned assault by the Suzuka clan not only leaves Miko as the sole guardian of the bloodline, but also results in the compact being stolen by the Suzuka. Determined to finish off the last of the Miroku, the Suzuka turn the power of the Shikima against the inexperienced Miko, putting her in a fight for control of the destructive demons, as well as her own life.  Miko's situation is made even more troubling when she accidentally exposes her sister, Miyu to the terrors of the Shikima, resulting in her being abducted and taken to the demons' dimension. The stakes could not be higher for Miko as she and her loyal sidekick Nin-Nin must save Miyu, defeat the Suzuka clan, and prevent the Shikima from unleashing their violent lust upon the world of humanity.";NOT_EXIST;淫獣学園 La Blue Girl
53;Aneki no Kounai Kaikinbi;https://myanimelist.net/anime/13019/Aneki_no_Kounai_Kaikinbi;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;17 min.;Finished Airing;Feb 17, 2012;1;OVA;Original;NOT_EXIST;NOT_EXIST;NOT_EXIST;['ChiChinoya'];Okumaza;None found, add some;[];[{'name': 'Komai, Kazuya', 'role': 'Script, Key Animation'}];5.44;N/A;Rx - Hentai;36;#6399;8,419;[];"When 23-year-old Hirose Anna finds out that her little brother masturbates with her dirty underwear, she decides to take things a step further by allowing him to see her do naughty things as well. Each time the situations escalate until she comes out and tells him that as his big sister she will take responsibility for his sexual curiosity. She allows him to do anything with her except for proper sex; yet as his requests get dirtier each time, she remains determined to take responsibility and keep things going no matter what.  (Source: ANN, modified at BakaBT)";NOT_EXIST;アネキの口内解禁日
54;Helter Skelter: Hakudaku no Mura;https://myanimelist.net/anime/5651/Helter_Skelter__Hakudaku_no_Mura;https://cdn.myanimelist.net/resources/mxj_panel/2022/20221116_paralive_club_event.png;28 min. per ep.;Finished Airing;Jan 30, 2009 to Nov 28, 2014;4;OVA;Visual novel;NOT_EXIST;NOT_EXIST;NOT_EXIST;['None found', 'add some'];Suzuki Mirano;None found, add some;['Rikimaru, Noriko', 'Tanaka, Ryouko', 'Sakurai, Harumi', 'Arai, Shizuka'];[{'name': 'CycloMusic', 'role': 'Music'}];6.62;N/A;Rx - Hentai;60;#6403;8,400;[];"Miu and her family of four women are well-known in the media for being aspiring young celebrities. Her mother, Sayoko, is a famous fashion designer and has scored a job for the family to shoot a TV production, a rare opportunity for the family to be together and enjoy themselves. The girls travel to a small, isolated village in late August and the filming begins. Little do Miu and her family know however, the entire production is a scheme. This is the time for a local festival and they happened to unwillingly volunteer to be a key figure for this festival; the Shishigami. One by one, the girls are subjected to the traditions of the festival, experiencing first-hand just how serious it is.  [Written by MAL Rewrite]";NOT_EXIST;ヘルタースケルター ～白濁の村～
55;Mrs. Junkie;https://myanimelist.net/anime/3478/Mrs_Junkie;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230531_20230329_readmanga_2.png;29 min. per ep.;Finished Airing;Feb 25, 2006 to Jan 25, 2007;2;OVA;Visual novel;NOT_EXIST;NOT_EXIST;NOT_EXIST;['Milky Animation Label', 'MS Pictures'];T-Rex;Media Blasters, Kitty Media;[];[{'name': 'Murakami, Kotaro', 'role': 'Producer'}, {'name': 'Raika, Ken', 'role': 'Director'}, {'name': 'Nakagawa, Tatsuto', 'role': 'Sound Director'}, {'name': 'Tayama, Mamito', 'role': 'Storyboard, Animation Director, Character Design'}];6.67;N/A;Rx - Hentai;35;#6404;8,395;[];Another tale in the Milk Junkies series about two busty female characters interacting with a male protagonist.;Consenting Adultery;ミセスジャンキー
56;Rinkan Club;https://myanimelist.net/anime/10546/Rinkan_Club;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230404_20230329_readmanga_1.png;28 min. per ep.;Finished Airing;Apr 29, 2011 to Jan 31, 2014;4;OVA;Visual novel;NOT_EXIST;NOT_EXIST;NOT_EXIST;['Pixy'];Seven;None found, add some;['Miyabi, Shion', 'Nakase, Hina', 'Oda, Mari', 'Motoi, Emi', 'Kajita, Yuuki', 'Nakata, Junko'];[{'name': 'Sadayama, Yanaha', 'role': 'Director, Episode Director, Storyboard, Character Design, Animation Director'}, {'name': 'Lilith Soft', 'role': 'Original Creator'}, {'name': 'Horikawa, Kazuto', 'role': 'Director of Photography'}, {'name': 'Katahira, Shinji', 'role': 'Art Director'}];6.55;N/A;Rx - Hentai;66;#6411;8,376;[];"The main character is a senior who attends Rinin High School; the only school among the mountain town of Rinin City. The main character, who is the student president of the high school, has another hidden persona. The persona as head of the “Gang Rape Club”...  A dark ceremony existed that had been handed down for thousands of years in the old town of Rinin; the name of the ceremony, in particular, in the oldest of records. That ceremony, enacted to protect the region from disease and crop failure as a curse from the region's guardian deity, Hime Iwanaga, occurs in the evenings between the new moon and full moon, in which a maiden is disguised as Konohanasakuyabime and gangraped to appease Hime Iwanaga's anger. In regards to the maiden, there must be an important man participating in the gang rape, in other words, that man must be related in blood to their wife or lover, mother or daughter, younger sister or older sister, and the like, and after the gang rape, if a pregnancy occurs, Hime Iwanaga's anger is abated, and a good harvest and safety upon the region will be promised. However, if a pregnancy does not occur for the sake of suppressing Hime Iwanaga's anger, the maiden is supposed to be covered with semen, and floated down the river alive, as a sacrifice.  And now---After the Tashio era, the ceremony itself had vanished into the dark history, but had still continued on at Rinin High School; the cruel, improper traditions being inherited over into a secret society through actions carried out by the Gang Rape Club. For generations, the student president of the High School has served as the head of the Gang Rape Club, not allowing even one day to pass uneventfully, submerging numerous women to the dark, suffocating pleasure.";NOT_EXIST;りんかん倶楽部
57;Asa kara Zusshiri Milk Pot;https://myanimelist.net/anime/10697/Asa_kara_Zusshiri_Milk_Pot;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230404_20230329_readmanga_1.png;19 min. per ep.;Finished Airing;Aug 5, 2011 to Jan 27, 2012;2;OVA;Visual novel;NOT_EXIST;NOT_EXIST;NOT_EXIST;['White Bear', 'Mediabank'];Studio 9 Maiami;None found, add some;['Sakurai, Alice'];[{'name': 'Kurotsuguchi, Narue', 'role': 'Director, Episode Director'}, {'name': 'Harthnir', 'role': 'Original Creator'}, {'name': 'Misakura, Nankotsu', 'role': 'Original Character Design'}];6.03;N/A;Rx - Hentai;41;#6414;8,362;[];The life of a futanari girl and the various indecent acts she commits in order to temper her uncontrollable sexual urges.  (Source: AniDB);NOT_EXIST;朝からずっしり・ミルクポット
