$title$link$preliminary
156$Dagashi Kashi$https://myanimelist.net/anime/31636/Dagashi_Kashi$off
164$Ore no Imouto ga Konnani Kawaii Wake ga Nai.$https://myanimelist.net/anime/13659/Ore_no_Imouto_ga_Konnani_Kawaii_Wake_ga_Nai$off
173$Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...$https://myanimelist.net/anime/38555/Otome_Game_no_Hametsu_Flag_shika_Nai_Akuyaku_Reijou_ni_Tensei_shiteshimatta$off
181$Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru$https://myanimelist.net/anime/19221/Ore_no_Nounai_Sentakushi_ga_Gakuen_Love_Comedy_wo_Zenryoku_de_Jama_Shiteiru$off
182$Kumo desu ga, Nani ka?$https://myanimelist.net/anime/37984/Kumo_desu_ga_Nani_ka$off
183$Nakitai Watashi wa Neko wo Kaburu$https://myanimelist.net/anime/41168/Nakitai_Watashi_wa_Neko_wo_Kaburu$off
192$Gokushufudou$https://myanimelist.net/anime/43692/Gokushufudou$off
206$Hidan no Aria$https://myanimelist.net/anime/8630/Hidan_no_Aria$off
244$Ben-To$https://myanimelist.net/anime/10396/Ben-To$off
276$Xian Wang de Richang Shenghuo$https://myanimelist.net/anime/41094/Xian_Wang_de_Richang_Shenghuo$off
284$Tada-kun wa Koi wo Shinai$https://myanimelist.net/anime/36470/Tada-kun_wa_Koi_wo_Shinai$off
285$Kämpfer$https://myanimelist.net/anime/6205/K%C3%A4mpfer$off
292$Shuffle!$https://myanimelist.net/anime/79/Shuffle$off
523$Akaneiro ni Somaru Saka$https://myanimelist.net/anime/4744/Akaneiro_ni_Somaru_Saka$off
575$Nagato Yuki-chan no Shoushitsu$https://myanimelist.net/anime/26351/Nagato_Yuki-chan_no_Shoushitsu$off
0$Fullmetal Alchemist: Brotherhood$https://myanimelist.net/anime/5114/Fullmetal_Alchemist__Brotherhood$off
1$Sword Art Online$https://myanimelist.net/anime/11757/Sword_Art_Online$off
2$Kimetsu no Yaiba$https://myanimelist.net/anime/38000/Kimetsu_no_Yaiba$off
3$Naruto$https://myanimelist.net/anime/20/Naruto$off
4$Tokyo Ghoul$https://myanimelist.net/anime/22319/Tokyo_Ghoul$off
5$Hunter x Hunter (2011)$https://myanimelist.net/anime/11061/Hunter_x_Hunter_2011$off
6$Naruto: Shippuuden$https://myanimelist.net/anime/1735/Naruto__Shippuuden$off
8$Jujutsu Kaisen$https://myanimelist.net/anime/40748/Jujutsu_Kaisen$off
9$One Piece$https://myanimelist.net/anime/21/One_Piece$on
10$Re:Zero kara Hajimeru Isekai Seikatsu$https://myanimelist.net/anime/31240/Re_Zero_kara_Hajimeru_Isekai_Seikatsu$off
11$Noragami$https://myanimelist.net/anime/20507/Noragami$off
12$Akame ga Kill!$https://myanimelist.net/anime/22199/Akame_ga_Kill$off
13$Nanatsu no Taizai$https://myanimelist.net/anime/23755/Nanatsu_no_Taizai$off
14$Sword Art Online II$https://myanimelist.net/anime/21881/Sword_Art_Online_II$off
15$Ao no Exorcist$https://myanimelist.net/anime/9919/Ao_no_Exorcist$off
17$Bleach$https://myanimelist.net/anime/269/Bleach$off
18$Tokyo Ghoul √A$https://myanimelist.net/anime/27899/Tokyo_Ghoul_%E2%88%9AA$off
19$Fairy Tail$https://myanimelist.net/anime/6702/Fairy_Tail$off
20$Violet Evergarden$https://myanimelist.net/anime/33352/Violet_Evergarden$off
23$Overlord$https://myanimelist.net/anime/29803/Overlord$off
25$Tate no Yuusha no Nariagari$https://myanimelist.net/anime/35790/Tate_no_Yuusha_no_Nariagari$off
26$Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka$https://myanimelist.net/anime/28121/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka$off
31$Kimetsu no Yaiba Movie: Mugen Ressha-hen$https://myanimelist.net/anime/40456/Kimetsu_no_Yaiba_Movie__Mugen_Ressha-hen$off
35$Chainsaw Man$https://myanimelist.net/anime/44511/Chainsaw_Man$off
36$Kimetsu no Yaiba: Yuukaku-hen$https://myanimelist.net/anime/47778/Kimetsu_no_Yaiba__Yuukaku-hen$off
38$Kobayashi-san Chi no Maid Dragon$https://myanimelist.net/anime/33206/Kobayashi-san_Chi_no_Maid_Dragon$off
40$Mushoku Tensei: Isekai Ittara Honki Dasu$https://myanimelist.net/anime/39535/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu$off
41$Kyoukai no Kanata$https://myanimelist.net/anime/18153/Kyoukai_no_Kanata$off
42$Tokyo Ghoul:re$https://myanimelist.net/anime/36511/Tokyo_Ghoul_re$off
43$Log Horizon$https://myanimelist.net/anime/17265/Log_Horizon$off
46$Goblin Slayer$https://myanimelist.net/anime/37349/Goblin_Slayer$off
47$Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season$https://myanimelist.net/anime/39587/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season$off
48$Fate/stay night: Unlimited Blade Works$https://myanimelist.net/anime/22297/Fate_stay_night__Unlimited_Blade_Works$off
50$Sword Art Online: Alicization$https://myanimelist.net/anime/36474/Sword_Art_Online__Alicization$off
54$Fate/stay night$https://myanimelist.net/anime/356/Fate_stay_night$off
55$Tenki no Ko$https://myanimelist.net/anime/38826/Tenki_no_Ko$off
56$Rakudai Kishi no Cavalry$https://myanimelist.net/anime/30296/Rakudai_Kishi_no_Cavalry$off
57$Kami no Tou$https://myanimelist.net/anime/40221/Kami_no_Tou$off
58$Mahoutsukai no Yome$https://myanimelist.net/anime/35062/Mahoutsukai_no_Yome$off
59$Youjo Senki$https://myanimelist.net/anime/32615/Youjo_Senki$off
61$The God of High School$https://myanimelist.net/anime/41353/The_God_of_High_School$off
66$Tokyo Ghoul:re 2nd Season$https://myanimelist.net/anime/37799/Tokyo_Ghoul_re_2nd_Season$off
69$Akatsuki no Yona$https://myanimelist.net/anime/25013/Akatsuki_no_Yona$off
77$Koutetsujou no Kabaneri$https://myanimelist.net/anime/28623/Koutetsujou_no_Kabaneri$off
83$Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou$https://myanimelist.net/anime/40496/Maou_Gakuin_no_Futekigousha__Shijou_Saikyou_no_Maou_no_Shiso_Tensei_shite_Shison-tachi_no_Gakkou_e_Kayou$off
87$Wonder Egg Priority$https://myanimelist.net/anime/43299/Wonder_Egg_Priority$off
88$Hai to Gensou no Grimgar$https://myanimelist.net/anime/31859/Hai_to_Gensou_no_Grimgar$off
89$Sword Art Online Movie: Ordinal Scale$https://myanimelist.net/anime/31765/Sword_Art_Online_Movie__Ordinal_Scale$off
90$Rokudenashi Majutsu Koushi to Akashic Records$https://myanimelist.net/anime/32951/Rokudenashi_Majutsu_Koushi_to_Akashic_Records$off
93$Tate no Yuusha no Nariagari Season 2$https://myanimelist.net/anime/40356/Tate_no_Yuusha_no_Nariagari_Season_2$off
99$Shinmai Maou no Testament$https://myanimelist.net/anime/23233/Shinmai_Maou_no_Testament$off
100$Claymore$https://myanimelist.net/anime/1818/Claymore$off
101$Arifureta Shokugyou de Sekai Saikyou$https://myanimelist.net/anime/36882/Arifureta_Shokugyou_de_Sekai_Saikyou$off
102$Akagami no Shirayuki-hime$https://myanimelist.net/anime/30123/Akagami_no_Shirayuki-hime$off
108$Rokka no Yuusha$https://myanimelist.net/anime/28497/Rokka_no_Yuusha$off
114$Nagi no Asu kara$https://myanimelist.net/anime/16067/Nagi_no_Asu_kara$off
119$Sword Art Online: Alicization - War of Underworld 2nd Season$https://myanimelist.net/anime/40540/Sword_Art_Online__Alicization_-_War_of_Underworld_2nd_Season$off
124$Kaifuku Jutsushi no Yarinaoshi$https://myanimelist.net/anime/40750/Kaifuku_Jutsushi_no_Yarinaoshi$off
141$Death March kara Hajimaru Isekai Kyousoukyoku$https://myanimelist.net/anime/34497/Death_March_kara_Hajimaru_Isekai_Kyousoukyoku$off
146$Takt Op. Destiny$https://myanimelist.net/anime/48556/Takt_Op_Destiny$off
147$Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru$https://myanimelist.net/anime/47790/Sekai_Saikou_no_Ansatsusha_Isekai_Kizoku_ni_Tensei_suru$off
150$Fate/Apocrypha$https://myanimelist.net/anime/34662/Fate_Apocrypha$off
154$Overlord IV$https://myanimelist.net/anime/48895/Overlord_IV$off
174$Sayonara no Asa ni Yakusoku no Hana wo Kazarou$https://myanimelist.net/anime/35851/Sayonara_no_Asa_ni_Yakusoku_no_Hana_wo_Kazarou$off
205$BNA$https://myanimelist.net/anime/40060/BNA$off
209$Berserk$https://myanimelist.net/anime/32379/Berserk$off
212$Assassins Pride$https://myanimelist.net/anime/38572/Assassins_Pride$off
215$Seirei Gensouki$https://myanimelist.net/anime/44203/Seirei_Gensouki$off
234$Devil May Cry$https://myanimelist.net/anime/1726/Devil_May_Cry$off
239$Amnesia$https://myanimelist.net/anime/15085/Amnesia$off
261$100-man no Inochi no Ue ni Ore wa Tatteiru$https://myanimelist.net/anime/41380/100-man_no_Inochi_no_Ue_ni_Ore_wa_Tatteiru$off
265$Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu$https://myanimelist.net/anime/48760/Gaikotsu_Kishi-sama_Tadaima_Isekai_e_Odekakechuu$off
270$Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari$https://myanimelist.net/anime/40594/Tatoeba_Last_Dungeon_Mae_no_Mura_no_Shounen_ga_Joban_no_Machi_de_Kurasu_Youna_Monogatari$off
273$Shuumatsu no Walküre$https://myanimelist.net/anime/44942/Shuumatsu_no_Walk%C3%BCre$off
280$Otome Game Sekai wa Mob ni Kibishii Sekai desu$https://myanimelist.net/anime/50461/Otome_Game_Sekai_wa_Mob_ni_Kibishii_Sekai_desu$off
287$Kamisama ni Natta Hi$https://myanimelist.net/anime/41930/Kamisama_ni_Natta_Hi$off
313$Isekai Meikyuu de Harem wo$https://myanimelist.net/anime/44524/Isekai_Meikyuu_de_Harem_wo$off
326$Burn the Witch$https://myanimelist.net/anime/41468/Burn_the_Witch$off
356$Arcana Famiglia$https://myanimelist.net/anime/12967/Arcana_Famiglia$off
383$Pupa$https://myanimelist.net/anime/19315/Pupa$off
440$Mahou Shoujo Ikusei Keikaku$https://myanimelist.net/anime/33003/Mahou_Shoujo_Ikusei_Keikaku$off
479$Ryuu to Sobakasu no Hime$https://myanimelist.net/anime/44807/Ryuu_to_Sobakasu_no_Hime$off
491$Wonder Egg Priority: Watashi no Priority$https://myanimelist.net/anime/48614/Wonder_Egg_Priority__Watashi_no_Priority$off
717$Yasuke$https://myanimelist.net/anime/43697/Yasuke$off
0$Shingeki no Kyojin$https://myanimelist.net/anime/16498/Shingeki_no_Kyojin$off
2$Kimi no Na wa.$https://myanimelist.net/anime/32281/Kimi_no_Na_wa$off
4$Koe no Katachi$https://myanimelist.net/anime/28851/Koe_no_Katachi$off
14$Mahou Shoujo Madoka★Magica$https://myanimelist.net/anime/9756/Mahou_Shoujo_Madoka%E2%98%85Magica$off
19$Yuri!!! on Ice$https://myanimelist.net/anime/32995/Yuri_on_Ice$off
20$Kotonoha no Niwa$https://myanimelist.net/anime/16782/Kotonoha_no_Niwa$off
21$Hotarubi no Mori e$https://myanimelist.net/anime/10408/Hotarubi_no_Mori_e$off
59$Sonny Boy$https://myanimelist.net/anime/48849/Sonny_Boy$off
13$JoJo no Kimyou na Bouken (TV)$https://myanimelist.net/anime/14719/JoJo_no_Kimyou_na_Bouken_TV$off
21$Vinland Saga$https://myanimelist.net/anime/37521/Vinland_Saga$off
27$JoJo no Kimyou na Bouken Part 3: Stardust Crusaders$https://myanimelist.net/anime/20899/JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders$off
49$Fumetsu no Anata e$https://myanimelist.net/anime/41025/Fumetsu_no_Anata_e$off
70$Satsuriku no Tenshi$https://myanimelist.net/anime/35994/Satsuriku_no_Tenshi$off
126$Afro Samurai$https://myanimelist.net/anime/1292/Afro_Samurai$off
2$Shokugeki no Souma$https://myanimelist.net/anime/28171/Shokugeki_no_Souma$off
3$Highschool of the Dead$https://myanimelist.net/anime/8074/Highschool_of_the_Dead$off
33$Absolute Duo$https://myanimelist.net/anime/25397/Absolute_Duo$off
91$Fuuka$https://myanimelist.net/anime/33743/Fuuka$off
114$11eyes$https://myanimelist.net/anime/6682/11eyes$off
1$Devilman: Crybaby$https://myanimelist.net/anime/35120/Devilman__Crybaby$off
4$Boku no Hero Academia$https://myanimelist.net/anime/31964/Boku_no_Hero_Academia$off
9$Shingeki no Kyojin Season 2$https://myanimelist.net/anime/25777/Shingeki_no_Kyojin_Season_2$off
21$Mirai Nikki (TV)$https://myanimelist.net/anime/10620/Mirai_Nikki_TV$off
27$Shingeki no Kyojin: The Final Season$https://myanimelist.net/anime/40028/Shingeki_no_Kyojin__The_Final_Season$off
35$Boku no Hero Academia 4th Season$https://myanimelist.net/anime/38408/Boku_no_Hero_Academia_4th_Season$off
45$Elfen Lied$https://myanimelist.net/anime/226/Elfen_Lied$off
53$Durarara!!$https://myanimelist.net/anime/6746/Durarara$off
58$Bungou Stray Dogs$https://myanimelist.net/anime/31478/Bungou_Stray_Dogs$off
59$Owari no Seraph$https://myanimelist.net/anime/26243/Owari_no_Seraph$off
60$Enen no Shouboutai$https://myanimelist.net/anime/38671/Enen_no_Shouboutai$off
71$Tokyo Revengers$https://myanimelist.net/anime/42249/Tokyo_Revengers$off
77$Boku no Hero Academia 5th Season$https://myanimelist.net/anime/41587/Boku_no_Hero_Academia_5th_Season$off
96$Hellsing Ultimate$https://myanimelist.net/anime/777/Hellsing_Ultimate$off
125$K$https://myanimelist.net/anime/14467/K$off
136$Hellsing$https://myanimelist.net/anime/270/Hellsing$off
173$Ajin$https://myanimelist.net/anime/31580/Ajin$off
177$Gangsta.$https://myanimelist.net/anime/25183/Gangsta$off
282$Blood-C$https://myanimelist.net/anime/10490/Blood-C$off
289$Black★Rock Shooter (TV)$https://myanimelist.net/anime/11285/Black%E2%98%85Rock_Shooter_TV$off
297$B: The Beginning$https://myanimelist.net/anime/32827/B__The_Beginning$off
301$Phantom: Requiem for the Phantom$https://myanimelist.net/anime/5682/Phantom__Requiem_for_the_Phantom$off
327$C: The Money of Soul and Possibility Control$https://myanimelist.net/anime/10163/C__The_Money_of_Soul_and_Possibility_Control$off
331$Tenkuu Shinpan$https://myanimelist.net/anime/43690/Tenkuu_Shinpan$off
352$Juuni Taisen$https://myanimelist.net/anime/35076/Juuni_Taisen$off
373$Akuma no Riddle$https://myanimelist.net/anime/19429/Akuma_no_Riddle$off
383$Devils Line$https://myanimelist.net/anime/35928/Devils_Line$off
431$Big Order (TV)$https://myanimelist.net/anime/31904/Big_Order_TV$off
444$Boku no Hero Academia the Movie 3: World Heroes' Mission$https://myanimelist.net/anime/44200/Boku_no_Hero_Academia_the_Movie_3__World_Heroes_Mission$off
3$Another$https://myanimelist.net/anime/11111/Another$off
9$Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation$https://myanimelist.net/anime/16592/Danganronpa__Kibou_no_Gakuen_to_Zetsubou_no_Koukousei_The_Animation$off
21$Shiki$https://myanimelist.net/anime/7724/Shiki$off
27$Tasogare Otome x Amnesia$https://myanimelist.net/anime/12445/Tasogare_Otome_x_Amnesia$off
29$Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou$https://myanimelist.net/anime/15037/Corpse_Party__Tortured_Souls_-_Bougyakusareta_Tamashii_no_Jukyou$off
39$Happy Sugar Life$https://myanimelist.net/anime/37517/Happy_Sugar_Life$off
42$Ousama Game The Animation$https://myanimelist.net/anime/36027/Ousama_Game_The_Animation$off
49$Mayoiga$https://myanimelist.net/anime/32438/Mayoiga$off
0$Death Note$https://myanimelist.net/anime/1535/Death_Note$off
2$Angel Beats!$https://myanimelist.net/anime/6547/Angel_Beats$off
3$Boku dake ga Inai Machi$https://myanimelist.net/anime/31043/Boku_dake_ga_Inai_Machi$off
7$Death Parade$https://myanimelist.net/anime/28223/Death_Parade$off
8$Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai$https://myanimelist.net/anime/37450/Seishun_Buta_Yarou_wa_Bunny_Girl_Senpai_no_Yume_wo_Minai$off
11$Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.$https://myanimelist.net/anime/9989/Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai$off
16$Clannad$https://myanimelist.net/anime/2167/Clannad$off
18$Bakemonogatari$https://myanimelist.net/anime/5081/Bakemonogatari$off
23$Clannad: After Story$https://myanimelist.net/anime/4181/Clannad__After_Story$off
42$Kokoro Connect$https://myanimelist.net/anime/11887/Kokoro_Connect$off
68$Vampire Knight$https://myanimelist.net/anime/3457/Vampire_Knight$off
78$Fruits Basket$https://myanimelist.net/anime/120/Fruits_Basket$off
99$Kyokou Suiri$https://myanimelist.net/anime/39017/Kyokou_Suiri$off
151$Air$https://myanimelist.net/anime/101/Air$off
261$Glasslip$https://myanimelist.net/anime/23079/Glasslip$off
1$Yosuga no Sora: In Solitude, Where We Are Least Alone.$https://myanimelist.net/anime/8861/Yosuga_no_Sora__In_Solitude_Where_We_Are_Least_Alone$off
3$Kakegurui$https://myanimelist.net/anime/34933/Kakegurui$off
6$Hyouka$https://myanimelist.net/anime/12189/Hyouka$off
10$Zankyou no Terror$https://myanimelist.net/anime/23283/Zankyou_no_Terror$off
11$Monster$https://myanimelist.net/anime/19/Monster$off
64$Fugou Keiji: Balance:Unlimited$https://myanimelist.net/anime/41120/Fugou_Keiji__Balance_Unlimited$off
168$Babylon$https://myanimelist.net/anime/37525/Babylon$off
7$Free!$https://myanimelist.net/anime/18507/Free$off
11$SK∞$https://myanimelist.net/anime/42923/SK%E2%88%9E$off
42$Hanebado!$https://myanimelist.net/anime/37259/Hanebado$off
8$Toradora!$https://myanimelist.net/anime/4224/Toradora$off
9$Shigatsu wa Kimi no Uso$https://myanimelist.net/anime/23273/Shigatsu_wa_Kimi_no_Uso$off
21$Charlotte$https://myanimelist.net/anime/28999/Charlotte$off
32$Sakura-sou no Pet na Kanojo$https://myanimelist.net/anime/13759/Sakura-sou_no_Pet_na_Kanojo$off
36$Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e$https://myanimelist.net/anime/35507/Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e$off
43$ReLIFE$https://myanimelist.net/anime/30015/ReLIFE$off
45$Byousoku 5 Centimeter$https://myanimelist.net/anime/1689/Byousoku_5_Centimeter$off
47$Kimi ni Todoke$https://myanimelist.net/anime/6045/Kimi_ni_Todoke$off
48$Kimi no Suizou wo Tabetai$https://myanimelist.net/anime/36098/Kimi_no_Suizou_wo_Tabetai$off
57$Beastars$https://myanimelist.net/anime/39195/Beastars$off
73$Domestic na Kanojo$https://myanimelist.net/anime/37982/Domestic_na_Kanojo$off
80$Kuzu no Honkai$https://myanimelist.net/anime/32949/Kuzu_no_Honkai$off
82$School Days$https://myanimelist.net/anime/2476/School_Days$off
86$Suki tte Ii na yo.$https://myanimelist.net/anime/14289/Suki_tte_Ii_na_yo$off
91$Grisaia no Kajitsu$https://myanimelist.net/anime/17729/Grisaia_no_Kajitsu$off
96$Hige wo Soru. Soshite Joshikousei wo Hirou.$https://myanimelist.net/anime/40938/Hige_wo_Soru_Soshite_Joshikousei_wo_Hirou$off
108$Citrus$https://myanimelist.net/anime/34382/Citrus$off
117$Kimi ni Todoke 2nd Season$https://myanimelist.net/anime/9656/Kimi_ni_Todoke_2nd_Season$off
132$Koi to Uso$https://myanimelist.net/anime/34934/Koi_to_Uso$off
144$Josee to Tora to Sakana-tachi$https://myanimelist.net/anime/40787/Josee_to_Tora_to_Sakana-tachi$off
189$Yesterday wo Utatte$https://myanimelist.net/anime/39710/Yesterday_wo_Utatte$off
190$Just Because!$https://myanimelist.net/anime/35639/Just_Because$off
339$Magia Record: Mahou Shoujo Madoka☆Magica Gaiden$https://myanimelist.net/anime/38256/Magia_Record__Mahou_Shoujo_Madoka%E2%98%86Magica_Gaiden$off
390$Umi ga Kikoeru$https://myanimelist.net/anime/743/Umi_ga_Kikoeru$off
13$Horimiya$https://myanimelist.net/anime/42897/Horimiya$off
26$Wotaku ni Koi wa Muzukashii$https://myanimelist.net/anime/35968/Wotaku_ni_Koi_wa_Muzukashii$off
