$title$link$preliminary
27$Tasogare Otome x Amnesia$https://myanimelist.net/anime/12445/Tasogare_Otome_x_Amnesia$off
29$Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou$https://myanimelist.net/anime/15037/Corpse_Party__Tortured_Souls_-_Bougyakusareta_Tamashii_no_Jukyou$off
0$Death Note$https://myanimelist.net/anime/1535/Death_Note$off
2$Angel Beats!$https://myanimelist.net/anime/6547/Angel_Beats$off
3$Boku dake ga Inai Machi$https://myanimelist.net/anime/31043/Boku_dake_ga_Inai_Machi$off
8$Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai$https://myanimelist.net/anime/37450/Seishun_Buta_Yarou_wa_Bunny_Girl_Senpai_no_Yume_wo_Minai$off
11$Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.$https://myanimelist.net/anime/9989/Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai$off
16$Clannad$https://myanimelist.net/anime/2167/Clannad$off
18$Bakemonogatari$https://myanimelist.net/anime/5081/Bakemonogatari$off
3$Kakegurui$https://myanimelist.net/anime/34933/Kakegurui$off
6$Hyouka$https://myanimelist.net/anime/12189/Hyouka$off
10$Zankyou no Terror$https://myanimelist.net/anime/23283/Zankyou_no_Terror$off
11$Monster$https://myanimelist.net/anime/19/Monster$off
8$Toradora!$https://myanimelist.net/anime/4224/Toradora$off
9$Shigatsu wa Kimi no Uso$https://myanimelist.net/anime/23273/Shigatsu_wa_Kimi_no_Uso$off
21$Charlotte$https://myanimelist.net/anime/28999/Charlotte$off
36$Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e$https://myanimelist.net/anime/35507/Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e$off
45$Byousoku 5 Centimeter$https://myanimelist.net/anime/1689/Byousoku_5_Centimeter$off
73$Domestic na Kanojo$https://myanimelist.net/anime/37982/Domestic_na_Kanojo$off
82$School Days$https://myanimelist.net/anime/2476/School_Days$off
132$Koi to Uso$https://myanimelist.net/anime/34934/Koi_to_Uso$off
13$Horimiya$https://myanimelist.net/anime/42897/Horimiya$off
26$Wotaku ni Koi wa Muzukashii$https://myanimelist.net/anime/35968/Wotaku_ni_Koi_wa_Muzukashii$off
30$Sono Bisque Doll wa Koi wo Suru$https://myanimelist.net/anime/48736/Sono_Bisque_Doll_wa_Koi_wo_Suru$off
