0$Guilty Crown$https://myanimelist.net/anime/10793/Guilty_Crown$off
0$Rosario to Vampire$https://myanimelist.net/anime/2993/Rosario_to_Vampire$off
0$Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara$https://myanimelist.net/anime/44276/Kyuukyoku_Shinka_shita_Full_Dive_RPG_ga_Genjitsu_yori_mo_Kusoge_Dattara$off
0$Soul Eater NOT!$https://myanimelist.net/anime/21507/Soul_Eater_NOT$off
0$Peter Grill to Kenja no Jikan$https://myanimelist.net/anime/40436/Peter_Grill_to_Kenja_no_Jikan$off
0$Conception$https://myanimelist.net/anime/37823/Conception$off
0$Sword Art Online$https://myanimelist.net/anime/11757/Sword_Art_Online$off
0$Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season$https://myanimelist.net/anime/39587/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season$off
0$Shijou Saikyou no Daimaou, Murabito A ni Tensei suru$https://myanimelist.net/anime/48415/Shijou_Saikyou_no_Daimaou_Murabito_A_ni_Tensei_suru$off
0$Shironeko Project: Zero Chronicle$https://myanimelist.net/anime/38843/Shironeko_Project__Zero_Chronicle$off
0$Shingeki no Kyojin: The Final Season$https://myanimelist.net/anime/40028/Shingeki_no_Kyojin__The_Final_Season$off
0$Shingeki no Kyojin: The Final Season Part 2$https://myanimelist.net/anime/48583/Shingeki_no_Kyojin__The_Final_Season_Part_2$off
0$Taboo Tattoo$https://myanimelist.net/anime/29758/Taboo_Tattoo$off
0$Vampire Knight$https://myanimelist.net/anime/3457/Vampire_Knight$off
0$Clannad Movie$https://myanimelist.net/anime/1723/Clannad_Movie$off
0$Ranpo Kitan: Game of Laplace$https://myanimelist.net/anime/28619/Ranpo_Kitan__Game_of_Laplace$off
0$School Days$https://myanimelist.net/anime/2476/School_Days$off
