$title$link$preliminary
17$Bleach$https://myanimelist.net/anime/269/Bleach$off
18$Tokyo Ghoul √A$https://myanimelist.net/anime/27899/Tokyo_Ghoul_%E2%88%9AA$off
19$Fairy Tail$https://myanimelist.net/anime/6702/Fairy_Tail$off
23$Overlord$https://myanimelist.net/anime/29803/Overlord$off
25$Tate no Yuusha no Nariagari$https://myanimelist.net/anime/35790/Tate_no_Yuusha_no_Nariagari$off
26$Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka$https://myanimelist.net/anime/28121/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka$off
40$Mushoku Tensei: Isekai Ittara Honki Dasu$https://myanimelist.net/anime/39535/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu$off
42$Tokyo Ghoul:re$https://myanimelist.net/anime/36511/Tokyo_Ghoul_re$off
46$Goblin Slayer$https://myanimelist.net/anime/37349/Goblin_Slayer$off
47$Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season$https://myanimelist.net/anime/39587/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season$off
50$Sword Art Online: Alicization$https://myanimelist.net/anime/36474/Sword_Art_Online__Alicization$off
54$Fate/stay night$https://myanimelist.net/anime/356/Fate_stay_night$off
55$Tenki no Ko$https://myanimelist.net/anime/38826/Tenki_no_Ko$off
56$Rakudai Kishi no Cavalry$https://myanimelist.net/anime/30296/Rakudai_Kishi_no_Cavalry$off
57$Kami no Tou$https://myanimelist.net/anime/40221/Kami_no_Tou$off
59$Youjo Senki$https://myanimelist.net/anime/32615/Youjo_Senki$off
61$The God of High School$https://myanimelist.net/anime/41353/The_God_of_High_School$off
66$Tokyo Ghoul:re 2nd Season$https://myanimelist.net/anime/37799/Tokyo_Ghoul_re_2nd_Season$off
77$Koutetsujou no Kabaneri$https://myanimelist.net/anime/28623/Koutetsujou_no_Kabaneri$off
83$Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou$https://myanimelist.net/anime/40496/Maou_Gakuin_no_Futekigousha__Shijou_Saikyou_no_Maou_no_Shiso_Tensei_shite_Shison-tachi_no_Gakkou_e_Kayou$off
87$Wonder Egg Priority$https://myanimelist.net/anime/43299/Wonder_Egg_Priority$off
88$Hai to Gensou no Grimgar$https://myanimelist.net/anime/31859/Hai_to_Gensou_no_Grimgar$off
89$Sword Art Online Movie: Ordinal Scale$https://myanimelist.net/anime/31765/Sword_Art_Online_Movie__Ordinal_Scale$off
92$Nanatsu no Taizai: Kamigami no Gekirin$https://myanimelist.net/anime/39701/Nanatsu_no_Taizai__Kamigami_no_Gekirin$off
93$Tate no Yuusha no Nariagari Season 2$https://myanimelist.net/anime/40356/Tate_no_Yuusha_no_Nariagari_Season_2$off
101$Arifureta Shokugyou de Sekai Saikyou$https://myanimelist.net/anime/36882/Arifureta_Shokugyou_de_Sekai_Saikyou$off
108$Rokka no Yuusha$https://myanimelist.net/anime/28497/Rokka_no_Yuusha$off
119$Sword Art Online: Alicization - War of Underworld 2nd Season$https://myanimelist.net/anime/40540/Sword_Art_Online__Alicization_-_War_of_Underworld_2nd_Season$off
124$Kaifuku Jutsushi no Yarinaoshi$https://myanimelist.net/anime/40750/Kaifuku_Jutsushi_no_Yarinaoshi$off
141$Death March kara Hajimaru Isekai Kyousoukyoku$https://myanimelist.net/anime/34497/Death_March_kara_Hajimaru_Isekai_Kyousoukyoku$off
146$Takt Op. Destiny$https://myanimelist.net/anime/48556/Takt_Op_Destiny$off
147$Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru$https://myanimelist.net/anime/47790/Sekai_Saikou_no_Ansatsusha_Isekai_Kizoku_ni_Tensei_suru$off
150$Fate/Apocrypha$https://myanimelist.net/anime/34662/Fate_Apocrypha$off
200$Ore dake Haireru Kakushi Dungeon$https://myanimelist.net/anime/41899/Ore_dake_Haireru_Kakushi_Dungeon$off
205$BNA$https://myanimelist.net/anime/40060/BNA$off
209$Berserk$https://myanimelist.net/anime/32379/Berserk$off
212$Assassins Pride$https://myanimelist.net/anime/38572/Assassins_Pride$off
231$Isekai Cheat Magician$https://myanimelist.net/anime/37744/Isekai_Cheat_Magician$off
239$Amnesia$https://myanimelist.net/anime/15085/Amnesia$off
270$Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari$https://myanimelist.net/anime/40594/Tatoeba_Last_Dungeon_Mae_no_Mura_no_Shounen_ga_Joban_no_Machi_de_Kurasu_Youna_Monogatari$off
273$Shuumatsu no Walküre$https://myanimelist.net/anime/44942/Shuumatsu_no_Walk%C3%BCre$off
283$Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!$https://myanimelist.net/anime/39523/Choujin_Koukousei-tachi_wa_Isekai_demo_Yoyuu_de_Ikinuku_you_desu$off
284$Kuusen Madoushi Kouhosei no Kyoukan$https://myanimelist.net/anime/25283/Kuusen_Madoushi_Kouhosei_no_Kyoukan$off
285$Mahou Sensou$https://myanimelist.net/anime/19769/Mahou_Sensou$off
287$Kamisama ni Natta Hi$https://myanimelist.net/anime/41930/Kamisama_ni_Natta_Hi$off
297$Shijou Saikyou no Daimaou, Murabito A ni Tensei suru$https://myanimelist.net/anime/48415/Shijou_Saikyou_no_Daimaou_Murabito_A_ni_Tensei_suru$off
324$Hachi-nan tte, Sore wa Nai deshou!$https://myanimelist.net/anime/38830/Hachi-nan_tte_Sore_wa_Nai_deshou$off
383$Pupa$https://myanimelist.net/anime/19315/Pupa$off
479$Ryuu to Sobakasu no Hime$https://myanimelist.net/anime/44807/Ryuu_to_Sobakasu_no_Hime$off
491$Wonder Egg Priority: Watashi no Priority$https://myanimelist.net/anime/48614/Wonder_Egg_Priority__Watashi_no_Priority$off
662$Shironeko Project: Zero Chronicle$https://myanimelist.net/anime/38843/Shironeko_Project__Zero_Chronicle$off
717$Yasuke$https://myanimelist.net/anime/43697/Yasuke$off
791$Gibiate$https://myanimelist.net/anime/40074/Gibiate$off
0$Shingeki no Kyojin$https://myanimelist.net/anime/16498/Shingeki_no_Kyojin$off
2$Kimi no Na wa.$https://myanimelist.net/anime/32281/Kimi_no_Na_wa$off
14$Mahou Shoujo Madoka★Magica$https://myanimelist.net/anime/9756/Mahou_Shoujo_Madoka%E2%98%85Magica$off
19$Yuri!!! on Ice$https://myanimelist.net/anime/32995/Yuri_on_Ice$off
70$Satsuriku no Tenshi$https://myanimelist.net/anime/35994/Satsuriku_no_Tenshi$off
3$Highschool of the Dead$https://myanimelist.net/anime/8074/Highschool_of_the_Dead$off
33$Absolute Duo$https://myanimelist.net/anime/25397/Absolute_Duo$off
114$11eyes$https://myanimelist.net/anime/6682/11eyes$off
490$Zettai Shougeki: Platonic Heart$https://myanimelist.net/anime/5020/Zettai_Shougeki__Platonic_Heart$off
1$Devilman: Crybaby$https://myanimelist.net/anime/35120/Devilman__Crybaby$off
14$Higurashi no Naku Koro ni Sotsu$https://myanimelist.net/anime/48488/Higurashi_no_Naku_Koro_ni_Sotsu$off
0$Boku no Pico$https://myanimelist.net/anime/1639/Boku_no_Pico$off
638$Tsui no Sora$https://myanimelist.net/anime/5569/Tsui_no_Sora$off
4$Boku no Hero Academia$https://myanimelist.net/anime/31964/Boku_no_Hero_Academia$off
21$Mirai Nikki (TV)$https://myanimelist.net/anime/10620/Mirai_Nikki_TV$off
27$Shingeki no Kyojin: The Final Season$https://myanimelist.net/anime/40028/Shingeki_no_Kyojin__The_Final_Season$off
45$Elfen Lied$https://myanimelist.net/anime/226/Elfen_Lied$off
59$Owari no Seraph$https://myanimelist.net/anime/26243/Owari_no_Seraph$off
71$Tokyo Revengers$https://myanimelist.net/anime/42249/Tokyo_Revengers$off
74$Shingeki no Kyojin: The Final Season Part 2$https://myanimelist.net/anime/48583/Shingeki_no_Kyojin__The_Final_Season_Part_2$off
282$Blood-C$https://myanimelist.net/anime/10490/Blood-C$off
331$Tenkuu Shinpan$https://myanimelist.net/anime/43690/Tenkuu_Shinpan$off
352$Juuni Taisen$https://myanimelist.net/anime/35076/Juuni_Taisen$off
356$Taboo Tattoo$https://myanimelist.net/anime/29758/Taboo_Tattoo$off
431$Big Order (TV)$https://myanimelist.net/anime/31904/Big_Order_TV$off
3$Another$https://myanimelist.net/anime/11111/Another$off
9$Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation$https://myanimelist.net/anime/16592/Danganronpa__Kibou_no_Gakuen_to_Zetsubou_no_Koukousei_The_Animation$off
13$Higurashi no Naku Koro ni$https://myanimelist.net/anime/934/Higurashi_no_Naku_Koro_ni$off
21$Shiki$https://myanimelist.net/anime/7724/Shiki$off
29$Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou$https://myanimelist.net/anime/15037/Corpse_Party__Tortured_Souls_-_Bougyakusareta_Tamashii_no_Jukyou$off
39$Happy Sugar Life$https://myanimelist.net/anime/37517/Happy_Sugar_Life$off
42$Ousama Game The Animation$https://myanimelist.net/anime/36027/Ousama_Game_The_Animation$off
45$Mahou Shoujo Site$https://myanimelist.net/anime/36266/Mahou_Shoujo_Site$off
49$Mayoiga$https://myanimelist.net/anime/32438/Mayoiga$off
107$Chika Gentou Gekiga: Shoujo Tsubaki$https://myanimelist.net/anime/2981/Chika_Gentou_Gekiga__Shoujo_Tsubaki$off
2$Angel Beats!$https://myanimelist.net/anime/6547/Angel_Beats$off
3$Boku dake ga Inai Machi$https://myanimelist.net/anime/31043/Boku_dake_ga_Inai_Machi$off
8$Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai$https://myanimelist.net/anime/37450/Seishun_Buta_Yarou_wa_Bunny_Girl_Senpai_no_Yume_wo_Minai$off
11$Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.$https://myanimelist.net/anime/9989/Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai$off
16$Clannad$https://myanimelist.net/anime/2167/Clannad$off
18$Bakemonogatari$https://myanimelist.net/anime/5081/Bakemonogatari$off
23$Clannad: After Story$https://myanimelist.net/anime/4181/Clannad__After_Story$off
68$Vampire Knight$https://myanimelist.net/anime/3457/Vampire_Knight$off
126$Platinum End$https://myanimelist.net/anime/44961/Platinum_End$off
148$Munou na Nana$https://myanimelist.net/anime/41619/Munou_na_Nana$off
250$Clannad Movie$https://myanimelist.net/anime/1723/Clannad_Movie$off
261$Glasslip$https://myanimelist.net/anime/23079/Glasslip$off
1$Yosuga no Sora: In Solitude, Where We Are Least Alone.$https://myanimelist.net/anime/8861/Yosuga_no_Sora__In_Solitude_Where_We_Are_Least_Alone$off
3$Kakegurui$https://myanimelist.net/anime/34933/Kakegurui$off
10$Zankyou no Terror$https://myanimelist.net/anime/23283/Zankyou_no_Terror$off
11$Monster$https://myanimelist.net/anime/19/Monster$off
168$Babylon$https://myanimelist.net/anime/37525/Babylon$off
195$Ranpo Kitan: Game of Laplace$https://myanimelist.net/anime/28619/Ranpo_Kitan__Game_of_Laplace$off
8$Toradora!$https://myanimelist.net/anime/4224/Toradora$off
9$Shigatsu wa Kimi no Uso$https://myanimelist.net/anime/23273/Shigatsu_wa_Kimi_no_Uso$off
21$Charlotte$https://myanimelist.net/anime/28999/Charlotte$off
36$Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e$https://myanimelist.net/anime/35507/Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e$off
45$Byousoku 5 Centimeter$https://myanimelist.net/anime/1689/Byousoku_5_Centimeter$off
48$Kimi no Suizou wo Tabetai$https://myanimelist.net/anime/36098/Kimi_no_Suizou_wo_Tabetai$off
57$Beastars$https://myanimelist.net/anime/39195/Beastars$off
73$Domestic na Kanojo$https://myanimelist.net/anime/37982/Domestic_na_Kanojo$off
80$Kuzu no Honkai$https://myanimelist.net/anime/32949/Kuzu_no_Honkai$off
82$School Days$https://myanimelist.net/anime/2476/School_Days$off
86$Suki tte Ii na yo.$https://myanimelist.net/anime/14289/Suki_tte_Ii_na_yo$off
96$Hige wo Soru. Soshite Joshikousei wo Hirou.$https://myanimelist.net/anime/40938/Hige_wo_Soru_Soshite_Joshikousei_wo_Hirou$off
108$Citrus$https://myanimelist.net/anime/34382/Citrus$off
132$Koi to Uso$https://myanimelist.net/anime/34934/Koi_to_Uso$off
189$Yesterday wo Utatte$https://myanimelist.net/anime/39710/Yesterday_wo_Utatte$off
333$Netsuzou TRap$https://myanimelist.net/anime/34383/Netsuzou_TRap$off
390$Umi ga Kikoeru$https://myanimelist.net/anime/743/Umi_ga_Kikoeru$off
13$Horimiya$https://myanimelist.net/anime/42897/Horimiya$off
347$Brothers Conflict$https://myanimelist.net/anime/15605/Brothers_Conflict$off
223$Makura no Danshi$https://myanimelist.net/anime/30705/Makura_no_Danshi$off
